"","Date","Open","High","Low","Close","Volume","Market.Cap"
"133","Jul 11, 2017",0.089768,0.09216,0.074597,0.079291,"5,121,040","89,678,000"
"132","Jul 12, 2017",0.078524,0.09193,0.071244,0.090346,"6,063,350","78,445,500"
"131","Jul 13, 2017",0.09108,0.102754,0.079632,0.084125,"5,774,600","90,988,900"
"130","Jul 14, 2017",0.083821,0.087055,0.073077,0.078036,"2,995,440","83,736,700"
"129","Jul 15, 2017",0.077847,0.078218,0.068186,0.070498,"2,830,060","77,768,800"
"128","Jul 16, 2017",0.06996,0.07282,0.058375,0.063136,"2,782,570","69,890,100"
"127","Jul 17, 2017",0.062898,0.076625,0.062898,0.074897,"3,730,820","62,835,200"
"126","Jul 18, 2017",0.075111,0.08501,0.070034,0.080659,"5,778,130","75,036,100"
"125","Jul 19, 2017",0.081317,0.102689,0.075768,0.08722,"11,499,900","81,236,000"
"124","Jul 20, 2017",0.087419,0.12558,0.087419,0.119918,"16,465,200","87,331,400"
"123","Jul 21, 2017",0.120876,0.136678,0.117291,0.127412,"11,357,800","120,756,000"
"122","Jul 22, 2017",0.126923,0.148674,0.12653,0.14719,"10,237,600","126,796,000"
"121","Jul 23, 2017",0.147012,0.147834,0.119697,0.128511,"11,223,500","146,865,000"
"120","Jul 24, 2017",0.129119,0.130561,0.120138,0.124598,"6,479,290","128,990,000"
"119","Jul 25, 2017",0.12466,0.125811,0.097882,0.104221,"9,375,160","124,535,000"
"118","Jul 26, 2017",0.104151,0.114244,0.096855,0.105473,"7,435,520","104,047,000"
"117","Jul 27, 2017",0.106313,0.109742,0.103599,0.108135,"5,131,900","106,207,000"
"116","Jul 28, 2017",0.108469,0.10936,0.100071,0.100955,"5,472,650","108,361,000"
"115","Jul 29, 2017",0.100506,0.103884,0.095962,0.103745,"3,354,770","100,405,000"
"114","Jul 30, 2017",0.103573,0.105112,0.098707,0.099528,"3,167,130","103,469,000"
"113","Jul 31, 2017",0.099096,0.108256,0.096182,0.106096,"4,285,090","98,997,100"
"112","Aug 01, 2017",0.10588,0.145773,0.104145,0.142859,"16,358,800","105,774,000"
"111","Aug 02, 2017",0.143026,0.188802,0.138195,0.18051,"36,997,200","142,883,000"
"110","Aug 03, 2017",0.179101,0.180701,0.158068,0.164285,"22,248,200","178,922,000"
"109","Aug 04, 2017",0.164495,0.179605,0.15753,0.157549,"20,845,800","164,331,000"
"108","Aug 05, 2017",0.1567,0.169184,0.143188,0.149098,"31,655,900","156,544,000"
"107","Aug 06, 2017",0.147259,0.152264,0.130401,0.130977,"17,633,300","147,111,000"
"106","Aug 07, 2017",0.130775,0.15318,0.126928,0.152942,"18,974,100","130,644,000"
"105","Aug 08, 2017",0.15259,0.15259,0.13766,0.142463,"12,914,900","152,437,000"
"104","Aug 09, 2017",0.142711,0.147259,0.139159,0.143389,"10,688,300","142,568,000"
"103","Aug 10, 2017",0.14302,0.14302,0.131148,0.131234,"10,872,000","142,877,000"
"102","Aug 11, 2017",0.130984,0.136269,0.12177,0.128038,"12,667,200","130,853,000"
"101","Aug 12, 2017",0.128562,0.134607,0.114902,0.115752,"11,568,200","128,433,000"
"100","Aug 13, 2017",0.115896,0.128857,0.110551,0.128857,"10,649,600","115,781,000"
"99","Aug 14, 2017",0.128583,0.133475,0.106611,0.109403,"13,950,500","128,454,000"
"98","Aug 15, 2017",0.108856,0.121561,0.102437,0.109909,"14,698,800","108,747,000"
"97","Aug 16, 2017",0.109995,0.115183,0.107402,0.10932,"7,053,980","109,885,000"
"96","Aug 17, 2017",0.1088,0.119095,0.106411,0.109975,"10,786,100","108,691,000"
"95","Aug 18, 2017",0.109866,0.109866,0.101584,0.103049,"6,354,520","109,756,000"
"94","Aug 19, 2017",0.102179,0.109592,0.092903,0.104418,"7,898,830","102,077,000"
"93","Aug 20, 2017",0.103508,0.115961,0.100162,0.114357,"9,386,530","103,405,000"
"92","Aug 21, 2017",0.113574,0.115395,0.103457,0.10849,"7,768,210","113,460,000"
"91","Aug 22, 2017",0.107823,0.1103,0.101121,0.108447,"6,215,630","107,716,000"
"90","Aug 23, 2017",0.108269,0.138674,0.107734,0.122667,"25,614,900","108,160,000"
"89","Aug 24, 2017",0.122219,0.124958,0.117324,0.117535,"8,704,460","122,097,000"
"88","Aug 25, 2017",0.117604,0.119893,0.110263,0.114595,"7,313,590","117,486,000"
"87","Aug 26, 2017",0.114791,0.115288,0.106168,0.110877,"6,888,840","114,676,000"
"86","Aug 27, 2017",0.110561,0.118645,0.107584,0.114978,"8,235,880","110,450,000"
"85","Aug 28, 2017",0.115252,0.115252,0.109408,0.113367,"7,015,290","115,137,000"
"84","Aug 29, 2017",0.113617,0.11416,0.109194,0.110692,"7,142,150","113,504,000"
"83","Aug 30, 2017",0.110858,0.113526,0.108873,0.113287,"5,936,270","110,748,000"
"82","Aug 31, 2017",0.113267,0.115118,0.111329,0.112688,"6,085,480","113,154,000"
"81","Sep 01, 2017",0.112879,0.119231,0.112611,0.119231,"7,045,670","112,766,000"
"80","Sep 02, 2017",0.119236,0.121954,0.105135,0.106538,"8,500,410","119,117,000"
"79","Sep 03, 2017",0.106365,0.111047,0.102349,0.106711,"4,642,680","106,259,000"
"78","Sep 04, 2017",0.106745,0.106887,0.083013,0.088583,"7,995,960","106,639,000"
"77","Sep 05, 2017",0.088438,0.091453,0.076482,0.09072,"7,765,250","88,349,200"
"76","Sep 06, 2017",0.090424,0.106607,0.090086,0.106607,"9,613,080","90,333,600"
"75","Sep 07, 2017",0.106555,0.109775,0.101096,0.103844,"10,709,000","106,449,000"
"74","Sep 08, 2017",0.104115,0.114838,0.082826,0.08752,"14,566,200","104,011,000"
"73","Sep 09, 2017",0.088439,0.090769,0.084782,0.088337,"4,929,800","88,350,300"
"72","Sep 10, 2017",0.088247,0.088247,0.076804,0.084298,"5,038,210","88,159,000"
"71","Sep 11, 2017",0.083914,0.086836,0.081157,0.082828,"4,811,660","83,830,200"
"70","Sep 12, 2017",0.082856,0.097096,0.082654,0.084199,"9,020,360","82,772,900"
