"","Date","Open","High","Low","Close","Volume","Market.Cap"
"252","Mar 14, 2017",0.086455,0.095555,0.081616,0.083931,"206,112","20,980,400"
"251","Mar 15, 2017",0.083921,0.084447,0.073566,0.07874,"412,096","20,354,500"
"250","Mar 16, 2017",0.079437,0.112685,0.072592,0.095903,"575,024","19,214,100"
"249","Mar 17, 2017",0.095127,0.156885,0.094642,0.127892,"1,659,420","23,006,300"
"248","Mar 18, 2017",0.128833,0.35123,0.128833,0.176617,"7,214,170","31,114,600"
"247","Mar 19, 2017",0.177156,0.246778,0.177156,0.198072,"1,740,400","42,399,400"
"246","Mar 20, 2017",0.199242,0.220602,0.15705,0.192157,"1,491,150","46,623,200"
"245","Mar 21, 2017",0.192331,0.209162,0.160178,0.160195,"754,587","44,992,600"
"244","Mar 22, 2017",0.162071,0.179347,0.161514,0.167159,"481,751","37,923,800"
"243","Mar 23, 2017",0.169073,0.170394,0.156298,0.159054,"355,286","39,601,600"
"242","Mar 24, 2017",0.159121,0.163387,0.14938,0.149915,"438,708","37,396,000"
"241","Mar 25, 2017",0.149101,0.198017,0.142351,0.180641,"1,531,830","35,091,900"
"240","Mar 26, 2017",0.181432,0.194675,0.164168,0.169063,"838,104","42,730,300"
"239","Mar 27, 2017",0.16982,0.184766,0.152853,0.155637,"621,524","40,006,500"
"238","Mar 28, 2017",0.156463,0.17677,0.147706,0.171042,"480,639","36,814,100"
"237","Mar 29, 2017",0.170317,0.171896,0.154378,0.159343,"361,902","40,084,800"
"236","Mar 30, 2017",0.159222,0.172745,0.15358,0.162995,"657,178","37,505,200"
"235","Mar 31, 2017",0.163471,0.201773,0.163471,0.17235,"1,150,220","38,543,500"
"234","Apr 01, 2017",0.172285,0.185144,0.168185,0.174065,"388,243","40,619,400"
"233","Apr 02, 2017",0.176401,0.183026,0.160542,0.164667,"616,998","41,540,800"
"232","Apr 03, 2017",0.164939,0.179739,0.164939,0.173645,"510,023","38,824,200"
"231","Apr 04, 2017",0.173445,0.182234,0.158891,0.166656,"418,978","40,843,400"
"230","Apr 05, 2017",0.166784,0.173091,0.164856,0.166263,"363,582","39,291,200"
"229","Apr 06, 2017",0.165463,0.172493,0.15027,0.164358,"377,334","39,014,200"
"228","Apr 07, 2017",0.164673,0.164673,0.147311,0.150631,"287,109","38,851,400"
"227","Apr 08, 2017",0.149244,0.172478,0.146363,0.162552,"328,346","35,230,200"
"226","Apr 09, 2017",0.161858,0.169923,0.150591,0.154306,"294,776","38,255,600"
"225","Apr 10, 2017",0.154621,0.158095,0.150068,0.15611,"159,431","36,567,600"
"224","Apr 11, 2017",0.155222,0.159191,0.154348,0.155738,"154,451","36,726,100"
"223","Apr 12, 2017",0.155707,0.165025,0.151133,0.163489,"261,809","36,844,500"
"222","Apr 13, 2017",0.163581,0.165954,0.156822,0.160473,"338,387","38,725,000"
"221","Apr 14, 2017",0.159473,0.164957,0.158763,0.162613,"216,757","37,756,300"
"220","Apr 15, 2017",0.162408,0.223893,0.16015,0.198606,"1,710,830","38,436,000"
"219","Apr 16, 2017",0.198432,0.224086,0.194473,0.215557,"1,044,000","46,966,700"
"218","Apr 17, 2017",0.21798,0.273764,0.207539,0.250412,"2,396,200","51,583,000"
"217","Apr 18, 2017",0.246568,0.263227,0.227646,0.236603,"1,530,920","58,033,600"
"216","Apr 19, 2017",0.236588,0.252678,0.212764,0.242122,"1,159,060","55,673,500"
"215","Apr 20, 2017",0.242197,0.245942,0.217466,0.22158,"795,667","56,890,200"
"214","Apr 21, 2017",0.222216,0.234287,0.213193,0.233277,"341,421","52,199,500"
"213","Apr 22, 2017",0.233358,0.238183,0.222245,0.222245,"274,499","54,848,100"
"212","Apr 23, 2017",0.223206,0.233512,0.219735,0.228103,"376,811","52,478,600"
"211","Apr 24, 2017",0.229165,0.234241,0.220777,0.2305,"300,251","53,912,800"
"210","Apr 25, 2017",0.230791,0.233211,0.221536,0.225193,"1,359,640","54,297,400"
"209","Apr 26, 2017",0.224388,0.254193,0.223341,0.233845,"807,031","52,809,300"
"208","Apr 27, 2017",0.236646,0.254824,0.231668,0.241152,"1,208,290","55,705,100"
"207","Apr 28, 2017",0.242942,0.261604,0.238737,0.26079,"896,172","57,198,300"
"206","Apr 29, 2017",0.260646,0.304155,0.253753,0.291694,"1,403,140","61,331,500"
"205","Apr 30, 2017",0.291556,0.295666,0.272611,0.277944,"915,711","68,607,100"
"204","May 01, 2017",0.277977,0.307163,0.259748,0.267405,"1,001,530","65,382,500"
"203","May 02, 2017",0.271108,0.279011,0.25119,0.273466,"714,359","63,689,500"
"202","May 03, 2017",0.27185,0.283653,0.262127,0.277054,"778,314","63,881,300"
"201","May 04, 2017",0.27915,0.305215,0.274097,0.290931,"918,971","65,635,700"
"200","May 05, 2017",0.291314,0.355398,0.285576,0.328089,"1,921,100","68,514,500"
"199","May 06, 2017",0.327579,0.432645,0.310018,0.403037,"3,581,950","77,052,100"
"198","May 07, 2017",0.401269,0.602425,0.399402,0.52751,"9,016,200","94,328,900"
"197","May 08, 2017",0.523659,1.11,0.48231,1.03,"18,945,000","122,981,000"
"196","May 09, 2017",1.03,1.32,0.654272,0.769989,"22,859,100","240,888,000"
"195","May 10, 2017",0.758253,0.98848,0.748461,0.85029,"6,475,420","177,192,000"
"194","May 11, 2017",0.850274,0.902675,0.7273,0.763039,"4,328,880","198,186,000"
"193","May 12, 2017",0.764269,0.878835,0.7139,0.744853,"4,348,360","178,171,000"
"192","May 13, 2017",0.739904,0.760745,0.692427,0.727098,"2,153,340","172,584,000"
"191","May 14, 2017",0.72888,0.807585,0.723099,0.755364,"2,239,850","170,085,000"
"190","May 15, 2017",0.752038,0.998069,0.70752,0.895444,"9,503,920","175,577,000"
"189","May 16, 2017",0.866746,1.01,0.80203,0.802864,"7,973,670","202,443,000"
"188","May 17, 2017",0.795976,0.894693,0.739339,0.837306,"5,012,230","185,953,000"
"187","May 18, 2017",0.845277,1.02,0.833823,0.973278,"5,785,910","197,408,000"
"186","May 19, 2017",0.947874,1.15,0.947874,1.05,"5,361,330","221,361,000"
"185","May 20, 2017",1.06,1.33,1.05,1.19,"8,484,620","248,538,000"
"184","May 21, 2017",1.19,1.3,1.13,1.3,"6,177,170","278,663,000"
"183","May 22, 2017",1.31,1.31,0.974766,1.14,"5,656,130","305,563,000"
"182","May 23, 2017",1.14,1.32,1.11,1.24,"5,825,390","265,548,000"
"181","May 24, 2017",1.24,1.42,1.2,1.23,"6,237,100","288,475,000"
"180","May 25, 2017",1.22,1.33,1.07,1.08,"4,663,780","285,741,000"
"179","May 26, 2017",1.08,1.31,0.927384,0.960876,"4,110,000","252,678,000"
"178","May 27, 2017",0.961441,0.997929,0.630137,0.819755,"4,019,140","224,638,000"
"177","May 28, 2017",0.815165,1.05,0.815165,0.957411,"3,137,380","190,537,000"
"176","May 29, 2017",0.952227,1.01,0.891542,0.970867,"1,857,810","222,812,000"
"175","May 30, 2017",0.970721,1.02,0.91721,0.925792,"2,088,460","227,345,000"
"174","May 31, 2017",0.929234,1,0.855396,0.950807,"2,570,200","217,655,000"
"173","Jun 01, 2017",0.950098,1.04,0.948211,1,"2,472,990","222,636,000"
"172","Jun 02, 2017",1,1.34,1,1.32,"5,171,210","235,431,000"
"171","Jun 03, 2017",1.32,1.46,1.17,1.3,"9,131,440","310,132,000"
"170","Jun 04, 2017",1.29,1.35,1.18,1.3,"4,379,190","303,356,000"
"169","Jun 05, 2017",1.28,1.73,1.28,1.72,"11,290,300","300,712,000"
"168","Jun 06, 2017",1.72,2.74,1.44,2.6,"46,267,200","403,229,000"
"167","Jun 07, 2017",2.61,2.61,1.89,2.09,"30,080,400","611,817,000"
"166","Jun 08, 2017",2.14,2.37,2.04,2.36,"11,297,400","501,907,000"
"165","Jun 09, 2017",2.36,2.8,2.3,2.49,"18,823,000","551,073,000"
"164","Jun 10, 2017",2.5,2.72,2.2,2.24,"14,081,000","585,447,000"
"163","Jun 11, 2017",2.22,2.48,2.19,2.45,"7,880,470","519,354,000"
"162","Jun 12, 2017",2.46,2.48,1.97,2.08,"7,957,900","575,391,000"
"161","Jun 13, 2017",2.08,2.45,2.05,2.37,"8,685,200","487,061,000"
"160","Jun 14, 2017",2.37,2.44,1.87,1.97,"6,150,010","556,000,000"
"159","Jun 15, 2017",1.98,2.1,1.64,2.03,"4,992,090","464,118,000"
"158","Jun 16, 2017",2.03,2.11,1.91,2.08,"3,660,240","476,585,000"
"157","Jun 17, 2017",2.09,2.1,2.01,2.04,"3,062,660","490,186,000"
"156","Jun 18, 2017",2.04,2.07,1.98,2,"3,193,610","479,184,000"
"155","Jun 19, 2017",2,2.24,1.98,2.12,"8,208,350","469,892,000"
"154","Jun 20, 2017",2.12,2.21,1.93,2.04,"7,175,230","498,126,000"
"153","Jun 21, 2017",2.04,2.06,1.85,1.98,"4,478,590","478,660,000"
"152","Jun 22, 2017",1.98,2.01,1.89,2.01,"2,838,420","465,514,000"
"151","Jun 23, 2017",2.01,2.24,1.95,2.17,"3,754,720","472,276,000"
"150","Jun 24, 2017",2.17,2.24,2.02,2.06,"2,735,200","509,365,000"
"149","Jun 25, 2017",2.05,2.11,1.8,1.89,"3,225,560","481,633,000"
"148","Jun 26, 2017",1.89,2.01,1.46,1.8,"5,791,180","445,388,000"
"147","Jun 27, 2017",1.8,1.82,1.48,1.78,"3,648,900","423,370,000"
"146","Jun 28, 2017",1.81,1.96,1.71,1.92,"2,796,140","425,000,000"
"145","Jun 29, 2017",1.92,1.93,1.71,1.75,"2,264,590","452,171,000"
"144","Jun 30, 2017",1.75,1.78,1.63,1.66,"1,242,450","412,648,000"
"143","Jul 01, 2017",1.66,1.68,1.55,1.59,"1,223,870","390,124,000"
"142","Jul 02, 2017",1.6,1.66,1.53,1.64,"1,589,740","376,228,000"
"141","Jul 03, 2017",1.64,1.67,1.58,1.64,"1,531,800","386,172,000"
"140","Jul 04, 2017",1.63,1.87,1.63,1.85,"2,692,650","385,199,000"
"139","Jul 05, 2017",1.87,1.89,1.74,1.8,"2,594,160","440,681,000"
"138","Jul 06, 2017",1.8,1.89,1.78,1.85,"1,741,770","424,257,000"
"137","Jul 07, 2017",1.86,1.88,1.52,1.52,"2,576,860","438,453,000"
"136","Jul 08, 2017",1.52,1.7,1.39,1.69,"2,323,660","359,178,000"
"135","Jul 09, 2017",1.7,1.72,1.52,1.53,"1,273,150","400,422,000"
"134","Jul 10, 2017",1.54,1.55,1.18,1.26,"2,718,830","363,504,000"
"133","Jul 11, 2017",1.24,1.33,0.972486,1.13,"3,648,840","292,641,000"
"132","Jul 12, 2017",1.13,1.36,1.07,1.36,"2,211,440","266,730,000"
"131","Jul 13, 2017",1.36,1.37,1.12,1.16,"1,580,660","321,600,000"
"130","Jul 14, 2017",1.16,1.16,0.99585,1.07,"1,012,260","276,028,000"
"129","Jul 15, 2017",1.07,1.07,0.915086,0.953154,"1,166,680","254,305,000"
"128","Jul 16, 2017",0.954066,0.984837,0.772624,0.896907,"1,333,100","226,737,000"
"127","Jul 17, 2017",0.887467,1.13,0.887467,1.12,"1,352,660","211,333,000"
"126","Jul 18, 2017",1.13,1.35,1.05,1.25,"2,255,590","269,311,000"
"125","Jul 19, 2017",1.26,1.32,1.09,1.13,"2,083,310","300,829,000"
"124","Jul 20, 2017",1.14,1.43,1.13,1.36,"2,381,540","271,859,000"
"123","Jul 21, 2017",1.37,1.5,1.33,1.42,"2,000,850","326,865,000"
"122","Jul 22, 2017",1.41,1.81,1.4,1.78,"2,813,130","336,136,000"
"121","Jul 23, 2017",1.77,1.81,1.45,1.61,"2,627,290","419,382,000"
"120","Jul 24, 2017",1.6,1.65,1.51,1.52,"1,349,760","381,085,000"
"119","Jul 25, 2017",1.54,1.55,1.18,1.29,"2,756,710","364,990,000"
"118","Jul 26, 2017",1.3,1.34,1.14,1.22,"1,232,370","308,423,000"
"117","Jul 27, 2017",1.22,1.37,1.22,1.35,"1,625,210","291,038,000"
"116","Jul 28, 2017",1.35,1.37,1.2,1.24,"1,399,770","321,683,000"
"115","Jul 29, 2017",1.23,1.3,1.1,1.3,"1,152,150","293,914,000"
"114","Jul 30, 2017",1.3,1.31,1.18,1.2,"787,045","310,048,000"
"113","Jul 31, 2017",1.2,1.23,1.18,1.2,"644,073","285,869,000"
"112","Aug 01, 2017",1.2,1.27,1.08,1.26,"1,371,770","286,856,000"
"111","Aug 02, 2017",1.26,1.33,1.2,1.24,"1,285,530","299,490,000"
"110","Aug 03, 2017",1.24,1.29,1.22,1.27,"1,035,280","295,499,000"
"109","Aug 04, 2017",1.27,1.33,1.25,1.28,"1,243,190","302,687,000"
"108","Aug 05, 2017",1.28,1.42,1.28,1.34,"1,501,680","306,253,000"
"107","Aug 06, 2017",1.35,1.39,1.31,1.38,"1,565,210","322,502,000"
"106","Aug 07, 2017",1.36,1.37,1.29,1.31,"1,524,890","325,531,000"
"105","Aug 08, 2017",1.31,1.45,1.29,1.36,"1,641,340","312,048,000"
"104","Aug 09, 2017",1.36,1.39,1.28,1.31,"1,458,030","324,049,000"
"103","Aug 10, 2017",1.31,1.32,1.21,1.22,"1,548,230","312,575,000"
"102","Aug 11, 2017",1.21,1.24,1.14,1.14,"1,925,900","289,748,000"
"101","Aug 12, 2017",1.15,1.54,1.14,1.36,"3,035,180","273,860,000"
"100","Aug 13, 2017",1.36,1.4,1.17,1.24,"1,530,080","324,184,000"
"99","Aug 14, 2017",1.24,1.26,1.1,1.2,"1,481,380","297,811,000"
"98","Aug 15, 2017",1.21,1.21,1.08,1.14,"1,538,190","290,681,000"
"97","Aug 16, 2017",1.13,1.21,1.1,1.18,"1,002,990","270,430,000"
"96","Aug 17, 2017",1.18,1.18,1.08,1.14,"1,039,930","281,663,000"
"95","Aug 18, 2017",1.12,1.15,1.04,1.07,"1,036,360","269,091,000"
"94","Aug 19, 2017",1.05,1.09,0.929075,1.07,"1,497,640","252,876,000"
"93","Aug 20, 2017",1.06,1.57,1.02,1.44,"3,358,270","254,472,000"
"92","Aug 21, 2017",1.41,1.49,1.16,1.2,"3,309,300","339,535,000"
"91","Aug 22, 2017",1.19,1.31,1.12,1.19,"2,112,460","285,896,000"
"90","Aug 23, 2017",1.21,1.31,1.19,1.24,"2,415,700","289,363,000"
"89","Aug 24, 2017",1.23,1.33,1.2,1.28,"1,958,180","295,147,000"
"88","Aug 25, 2017",1.28,1.37,1.26,1.37,"1,456,350","306,485,000"
"87","Aug 26, 2017",1.38,1.6,1.29,1.53,"4,297,380","331,668,000"
"86","Aug 27, 2017",1.52,1.57,1.4,1.43,"2,735,080","365,171,000"
"85","Aug 28, 2017",1.43,1.48,1.35,1.46,"2,053,110","341,854,000"
"84","Aug 29, 2017",1.46,1.54,1.4,1.43,"2,376,240","348,987,000"
"83","Aug 30, 2017",1.42,1.46,1.38,1.45,"1,613,240","341,438,000"
